Version,3.0.0,,,,,,,,,
setCompID,setID,setType,partID,label,enumeration,status,firstReleased,lastUpdated,changes,notes
replicateSet_ntp,replicateSet,mmaSets,ntp,No target present,18,active,3.0.0,3.0.0,,
replicateSet_nrt,replicateSet,mmaSets,nrt,MinusRT,19,active,3.0.0,3.0.0,,
replicateSet_opt,replicateSet,mmaSets,opt,Optical calibrator sample,20,active,3.0.0,3.0.0,,
resusSet_elutionBuff,resusSet,mmaSets,elutionBuff,Elution buffer,1,active,2.2.0,2.2.0,,
retElSet_solid,retElSet,mmaSets,solid,Solids/Pellet retained,1,active,2.2.0,2.2.0,,
retElSet_liquid,retElSet,mmaSets,liquid,Liquid/Supernatant retained,2,active,2.2.0,2.2.0,,
retElSet_eluate,retElSet,mmaSets,eluate,Eluate/Resuspended filter material retained,3,active,2.2.0,2.2.0,,
salinityUnitSet_psu,salinityUnitSet,unitSets,psu,Practical salinity unit,1,active,3.0.0,3.0.0,,
salinityUnitSet_ppt,salinityUnitSet,unitSets,ppt,parts per thousand,2,active,3.0.0,3.0.0,,
salinityUnitSet_gL,salinityUnitSet,unitSets,gL,Gram per liter,3,active,3.0.0,3.0.0,,
salinityUnitSet_ww,salinityUnitSet,unitSets,ww,Weight for weight,4,active,3.0.0,3.0.0,,
salinityUnitSet_gkg,salinityUnitSet,unitSets,gkg,Gram per kilogram,5,active,3.0.0,3.0.0,,
salinityUnitSet_hUn,salinityUnitSet,unitSets,hUn,See Header for Unit,6,active,3.0.0,3.0.0,,
sampleMatSet_afu,sampleMatSet,mmaSets,afu,Air filter,1,active,2.0.0,2.0.0,,
sampleMatSet_desk,sampleMatSet,mmaSets,desk,Desk or counter,2,active,2.0.0,2.0.0,,
sampleMatSet_faeces,sampleMatSet,mmaSets,faeces,Fecal matter,3,active,1.0.0,2.0.0,,
sampleMatSet_floor,sampleMatSet,mmaSets,floor,Floor,4,active,2.0.0,2.0.0,,
sampleMatSet_htSam,sampleMatSet,mmaSets,htSam,Holding tank wastewater,5,active,2.0.0,2.0.0,,
sampleMatSet_nww,sampleMatSet,mmaSets,nww,Water,6,active,1.0.0,2.0.0,,
sampleMatSet_pEfflu,sampleMatSet,mmaSets,pEfflu,Primary clarifier effluent,7,active,1.0.0,2.0.0,,
sampleMatSet_pSludge,sampleMatSet,mmaSets,pSludge,Primary clarifier sludge,8,active,1.0.0,2.0.0,,
sampleMatSet_pstGrit,sampleMatSet,mmaSets,pstGrit,Post-grit,9,active,1.0.0,2.0.0,,
sampleMatSet_rawWW,sampleMatSet,mmaSets,rawWW,Raw sewage at site,10,active,1.0.0,2.0.0,,
sampleMatSet_rawWWdown,sampleMatSet,mmaSets,rawWWdown,Raw sewage downstream from a site,11,active,2.0.0,2.0.0,,
sampleMatSet_rawWWup,sampleMatSet,mmaSets,rawWWup,Raw sewage upstream from a site,12,active,2.0.0,2.0.0,,
sampleMatSet_sEfflu,sampleMatSet,mmaSets,sEfflu,Secondary clarifier effluent,13,active,1.0.0,2.0.0,,
sampleMatSet_septage,sampleMatSet,mmaSets,septage,Septic tank wastewater,14,active,1.0.0,2.0.0,,
sampleMatSet_sSludge,sampleMatSet,mmaSets,sSludge,Secondary clarifier sludge,15,active,1.0.0,2.0.0,,
sampleMatSet_surface,sampleMatSet,mmaSets,surface,Other surface,16,active,2.0.0,2.0.0,,
sampleMatSet_swrSed,sampleMatSet,mmaSets,swrSed,Sewer sediment,17,active,1.0.0,2.0.0,,
sampleMatSet_sludgeNS,sampleMatSet,mmaSets,sludgeNS,Wastewater Sludge - non-specified,18,active,2.3.0,2.3.0,,
sampleMatSet_effluNS,sampleMatSet,mmaSets,effluNS,Wastewater Effluent - non-specified,19,active,2.3.0,2.3.0,,
sampleQualitySet_frozen,sampleQualitySet,qualityIndSets,frozen,Sample frozen,1,active,2.0.0,2.0.0,,
sampleQualitySet_leaked,sampleQualitySet,qualityIndSets,leaked,Leaked sample,2,active,2.0.0,2.0.0,,
sampleQualitySet_lowVol,sampleQualitySet,qualityIndSets,lowVol,Low-volume sample,3,active,2.0.0,2.0.0,,
sampleQualitySet_noLabel,sampleQualitySet,qualityIndSets,noLabel,Sample not labelled,4,active,2.0.0,2.0.0,,
sampleQualitySet_noTime,sampleQualitySet,qualityIndSets,noTime,Sample missing time stamp,5,active,2.0.0,2.0.0,,
sampleQualitySet_spill,sampleQualitySet,qualityIndSets,spill,Sample spilled,6,active,2.0.0,2.0.0,,
sampleQualitySet_wrongStorage,sampleQualitySet,qualityIndSets,wrongStorage,Sample stored incorrectly,7,active,2.0.0,2.0.0,,
sampleQualitySet_noConcern,sampleQualitySet,qualityIndSets,noConcern,No quality concerns,8,active,2.0.0,2.0.0,,
sampleQualitySet_wrongTemp,sampleQualitySet,qualityIndSets,wrongTemp,Sample stored at wrong temperature,9,active,2.0.0,2.0.0,,
sampleQualitySet_delayArriv,sampleQualitySet,qualityIndSets,delayArriv,Delayed Arrival or Prolonged Transit,10,active,3.0.0,3.0.0,,
sampleRelSet_child,sampleRelSet,mmaSets,child,Child relationship,1,active,1.0.0,2.0.0,,
sampleRelSet_colocated,sampleRelSet,mmaSets,colocated,Co-located sample,2,active,2.0.0,2.0.0,,
sampleRelSet_fieldReplicate,sampleRelSet,mmaSets,fieldReplicate,Field sample replicate,3,active,2.0.0,2.0.0,,
sampleRelSet_msd,sampleRelSet,mmaSets,msd,Matrix spike duplicate,4,active,2.0.0,2.0.0,,
sampleRelSet_labDuplicate,sampleRelSet,mmaSets,labDuplicate,Laboratory duplicate,5,active,2.0.0,2.0.0,,
sampleRelSet_lcsd,sampleRelSet,mmaSets,lcsd,Laboratory control sample duplicate,6,active,2.0.0,2.0.0,,
sampleRelSet_control,sampleRelSet,mmaSets,control,Control sample,7,active,3.0.0,3.0.0,,
saSpecimenSet_sa,saSpecimenSet,specimenSets,sa,Sample,1,active,2.0.0,2.0.0,,
scriptSet_gromstole,scriptSet,mmaSets,gromstole,Gromstole 1.0 Script,1,active,2.0.0,2.0.0,,
scriptSet_freyja,scriptSet,mmaSets,freyja,Freyja Script,2,active,2.0.0,2.0.0,,
seqAssSet_spades,seqAssSet,mmaSets,spades,SPAdes,1,active,2.3.0,2.3.0,,
seqAssSet_megahit,seqAssSet,mmaSets,megahit,MEGAHIT,2,active,2.3.0,2.3.0,,
seqAssSet_velvet,seqAssSet,mmaSets,velvet,Velvet,3,active,2.3.0,2.3.0,,
seqAssSet_abyss,seqAssSet,mmaSets,abyss,ABySS,4,active,2.3.0,2.3.0,,
seqAssSet_soapDenovo,seqAssSet,mmaSets,soapDenovo,SOAPdenovo,5,active,2.3.0,2.3.0,,
seqAssSet_canu,seqAssSet,mmaSets,canu,Canu,6,active,2.3.0,2.3.0,,
seqAssSet_flye,seqAssSet,mmaSets,flye,Flye,7,active,2.3.0,2.3.0,,
seqAssSet_trinity,seqAssSet,mmaSets,trinity,Trinity,8,active,2.3.0,2.3.0,,
seqAssSet_idbaUD,seqAssSet,mmaSets,idbaUD,IDBA-UD,9,active,2.3.0,2.3.0,,
seqAssSet_unicycler,seqAssSet,mmaSets,unicycler,Unicycler,10,active,2.3.0,2.3.0,,
seqAssSet_miniasm,seqAssSet,mmaSets,miniasm,Miniasm,11,active,2.3.0,2.3.0,,
seqAssSet_redundans,seqAssSet,mmaSets,redundans,Redundans,12,active,2.3.0,2.3.0,,
seqAssSet_novoPlasty,seqAssSet,mmaSets,novoPlasty,NovoPlasty,13,active,2.3.0,2.3.0,,
seqAssSet_shasta,seqAssSet,mmaSets,shasta,Shasta,14,active,2.3.0,2.3.0,,
seqAssSet_metAMOS,seqAssSet,mmaSets,metAMOS,MetAMOS,15,active,2.3.0,2.3.0,,
seqAssSet_masurca,seqAssSet,mmaSets,masurca,Maryland Super Read Celera Assembler (MaSuRCA),16,active,2.3.0,2.3.0,,
seqAssSet_discovar,seqAssSet,mmaSets,discovar,DISCOVAR de novo,17,active,2.3.0,2.3.0,,
seqAssSet_ssake,seqAssSet,mmaSets,ssake,SSAKE,18,active,2.3.0,2.3.0,,
seqAssSet_wtdbg2,seqAssSet,mmaSets,wtdbg2,WTDBG (aka wtdbg2),19,active,2.3.0,2.3.0,,
seqAssSet_platanus,seqAssSet,mmaSets,platanus,Platanus,20,active,2.3.0,2.3.0,,
seqAssSet_pehaplo,seqAssSet,mmaSets,pehaplo,PEHaplo,21,active,2.3.0,2.3.0,,
seqAssSet_arachne,seqAssSet,mmaSets,arachne,ARACHNE,22,active,2.3.0,2.3.0,,
seqAssSet_celera,seqAssSet,mmaSets,celera,Celera Assembler,23,active,2.3.0,2.3.0,,
seqAssSet_allpathsLG,seqAssSet,mmaSets,allpathsLG,AllPaths-LG,24,active,2.3.0,2.3.0,,
seqLaySet_sinLay,seqLaySet,mmaSets,sinLay,Single Layout,1,active,2.0.0,2.0.0,,
seqLaySet_pairLay,seqLaySet,mmaSets,pairLay,Paired Layout,2,active,2.0.0,2.0.0,,
seqLaySet_mateLay,seqLaySet,mmaSets,mateLay,Mate pair layout,3,active,2.0.0,2.0.0,,
seqQCSet_fastQC,seqQCSet,mmaSets,fastQC,FastQC,1,active,2.3.0,2.3.0,,
seqQCSet_multiQC,seqQCSet,mmaSets,multiQC,MultiQC,2,active,2.3.0,2.3.0,,
seqQCSet_prinseq,seqQCSet,mmaSets,prinseq,PRINSEQ,3,active,2.3.0,2.3.0,,
seqQCSet_qc3,seqQCSet,mmaSets,qc3,QC3,4,active,2.3.0,2.3.0,,
seqQCSet_afterQC,seqQCSet,mmaSets,afterQC,AfterQC,5,active,2.3.0,2.3.0,,
seqQCSet_fastp,seqQCSet,mmaSets,fastp,FASTP,6,active,2.3.0,2.3.0,,
seqQCSet_nanoPlot,seqQCSet,mmaSets,nanoPlot,NanoPlot,7,active,2.3.0,2.3.0,,
seqQCSet_trimGalore,seqQCSet,mmaSets,trimGalore,TrimGalore!,8,active,2.3.0,2.3.0,,
seqQCSet_eager,seqQCSet,mmaSets,eager,EAGER,9,active,2.3.0,2.3.0,,
seqQCSet_atropos,seqQCSet,mmaSets,atropos,Atropos,10,active,2.3.0,2.3.0,,
seqQCSet_bbduk,seqQCSet,mmaSets,bbduk,BBDuk (from BBTools),11,active,2.3.0,2.3.0,,
seqQCSet_bamQC,seqQCSet,mmaSets,bamQC,BamQC (from Qualimap),12,active,2.3.0,2.3.0,,
seqQCSet_piSeqQC,seqQCSet,mmaSets,piSeqQC,PiSeqQC,13,active,2.3.0,2.3.0,,
seqQCSet_decontaMiner,seqQCSet,mmaSets,decontaMiner,DecontaMiner,14,active,2.3.0,2.3.0,,
seqQCSet_qProfiler2,seqQCSet,mmaSets,qProfiler2,qProfiler2,15,active,2.3.0,2.3.0,,
seqQCSet_seqKitStats,seqQCSet,mmaSets,seqKitStats,SeqKit stats,16,active,2.3.0,2.3.0,,
seqQCSet_frcBam,seqQCSet,mmaSets,frcBam,FRCbam,17,active,2.3.0,2.3.0,,
seqQCSet_kraken2,seqQCSet,mmaSets,kraken2,Kraken2,18,active,2.3.0,2.3.0,,
seqQCSet_preQC,seqQCSet,mmaSets,preQC,preQC (from Meraculous),19,active,2.3.0,2.3.0,,
seqQCSet_piqmie,seqQCSet,mmaSets,piqmie,PIQMIe,20,active,2.3.0,2.3.0,,
seqQCSet_ncovtools,seqQCSet,mmaSets,ncovtools,ncov-tools,21,active,2.3.0,2.3.0,,
seqQCSet_bracken,seqQCSet,mmaSets,bracken,Bracken,22,active,2.3.0,2.3.0,,
seqQualitySet_expFail,seqQualitySet,qualityIndSets,expFail,Experiment Failed,1,active,2.0.0,2.0.0,,
seqQualitySet_lBC,seqQualitySet,qualityIndSets,lBC,Low breadth of coverage,2,active,2.0.0,2.0.0,,
seqQualitySet_lDC,seqQualitySet,qualityIndSets,lDC,Low depth of coverage,3,active,2.0.0,2.0.0,,
seqQualitySet_noTime,seqQualitySet,qualityIndSets,noTime,Sample missing time stamp,4,active,2.0.0,2.0.0,,
seqQualitySet_sC,seqQualitySet,qualityIndSets,sC,Sparse coverage,5,active,2.0.0,2.0.0,,
seqQualitySet_noConcern,seqQualitySet,qualityIndSets,noConcern,No quality concerns,6,active,2.0.0,2.0.0,,
seqQualitySet_wI,seqQualitySet,qualityIndSets,wI,Wide 95% interval,7,active,2.0.0,2.0.0,,
seqQualitySet_oor,seqQualitySet,qualityIndSets,oor,Value out of range,8,active,2.0.0,2.0.0,,
seqQualitySet_out,seqQualitySet,qualityIndSets,out,Value is an outlier,9,active,2.0.0,2.0.0,,
seqQualitySet_beLOD,seqQualitySet,qualityIndSets,beLOD,Below LOD,10,active,2.2.0,2.2.0,,
seqQualitySet_ntcAmp,seqQualitySet,qualityIndSets,ntcAmp,NTC Amplification Detected,11,active,2.2.0,2.2.0,,
seqQualitySet_lowQualSeq,seqQualitySet,qualityIndSets,lowQualSeq,Low-quality Sequence,12,active,2.3.0,2.3.0,,
seqQualitySet_seqContam,seqQualitySet,qualityIndSets,seqContam,Sequence Contaminated,13,active,2.3.0,2.3.0,,
seqQualitySet_lAGC,seqQualitySet,qualityIndSets,lAGC,Low Average Genome Coverage,14,active,2.3.0,2.3.0,,
seqQualitySet_lPGC,seqQualitySet,qualityIndSets,lPGC,Low Percent of Genome Captured,15,active,2.3.0,2.3.0,,
seqQualitySet_shortRead,seqQualitySet,qualityIndSets,shortRead,Read Lengths Shorter Than Expected,16,active,2.3.0,2.3.0,,
seqQualitySet_ampliArtifact,seqQualitySet,qualityIndSets,ampliArtifact,Sequence Amplification Artifacts,17,active,2.3.0,2.3.0,,
seqQualitySet_lowSNRatio,seqQualitySet,qualityIndSets,lowSNRatio,Low Signal-to-Noise Ratio,18,active,2.3.0,2.3.0,,
seqQualitySet_lowCovMut,seqQualitySet,qualityIndSets,lowCovMut,Low Coverage of Characteristic Mutations,19,active,2.3.0,2.3.0,,
seqQualitySet_belowLOQ,seqQualitySet,qualityIndSets,belowLOQ,Measured levels below LOQ,20,active,3.0.0,3.0.0,,
seqSelSet_ranSeq,seqSelSet,mmaSets,ranSeq,Random sequencing selection method,1,active,2.0.0,2.0.0,,
seqSelSet_pcrSeq,seqSelSet,mmaSets,pcrSeq,PCR Sequencing Selection Method,2,active,2.0.0,2.0.0,,
seqStratSet_amp,seqStratSet,mmaSets,amp,Amplicon sequencing,1,active,2.0.0,2.0.0,,
seqStratSet_wgs,seqStratSet,mmaSets,wgs,Whole genome sequencing,2,active,2.0.0,2.0.0,,
seqStratSet_16rgs,seqStratSet,mmaSets,16rgs,16S Ribosomal Gene Sequencing,3,active,2.3.0,2.3.0,,
seqStratSet_wms,seqStratSet,mmaSets,wms,Whole Metagenome Sequencing,4,active,2.3.0,2.3.0,,
seqStratSet_wvs,seqStratSet,mmaSets,wvs,Whole Virome Sequencing,5,active,2.3.0,2.3.0,,
seroMethSet_tradSero,seroMethSet,mmaSets,tradSero,Traditional Serotyping methods,1,active,2.3.0,2.3.0,,
seroMethSet_sistr,seroMethSet,mmaSets,sistr,Salmonella In Silico Typing Resource (SISTR),2,active,2.3.0,2.3.0,,
seroMethSet_seqSero2,seroMethSet,mmaSets,seqSero2,SeqSero2,3,active,2.3.0,2.3.0,,
seroMethSet_serotypeFin,seroMethSet,mmaSets,serotypeFin,SerotypeFinder,4,active,2.3.0,2.3.0,,
seroMethSet_kaptive,seroMethSet,mmaSets,kaptive,Kaptive,5,active,2.3.0,2.3.0,,
seroMethSet_ctFinder,seroMethSet,mmaSets,ctFinder,CTFinder,6,active,2.3.0,2.3.0,,
seroMethSet_bigsdb,seroMethSet,mmaSets,bigsdb,BIGSdb (Bacterial Isolate Genome Sequence Database),7,active,2.3.0,2.3.0,,
seroMethSet_pbfinder,seroMethSet,mmaSets,pbfinder,PBPfinder,8,active,2.3.0,2.3.0,,
seroMethSet_phandango,seroMethSet,mmaSets,phandango,Phandango,9,active,2.3.0,2.3.0,,
seroMethSet_salTypeFin,seroMethSet,mmaSets,salTypeFin,SalmonellaTypeFinder,10,active,2.3.0,2.3.0,,
seroMethSet_SSI,seroMethSet,mmaSets,SSI,Streptococcus Serotyping Tool (SSI),11,active,2.3.0,2.3.0,,
seroMethSet_capFin,seroMethSet,mmaSets,capFin,CapsuleFinder,12,active,2.3.0,2.3.0,,
seroMethSet_prokka,seroMethSet,mmaSets,prokka,Prokka (with serotyping integration),13,active,2.3.0,2.3.0,,
seroMethSet_enterobase,seroMethSet,mmaSets,enterobase,Enterobase archives,14,active,2.3.0,2.3.0,,
seroMethSet_kraken2,seroMethSet,mmaSets,kraken2,Kraken2,15,active,2.3.0,2.3.0,,
seroMethSet_ariba,seroMethSet,mmaSets,ariba,ARIBA,16,active,2.3.0,2.3.0,,
seroMethSet_mlst,seroMethSet,mmaSets,mlst,MLST (Center for Genomic Epidemiology),17,active,2.3.0,2.3.0,,
seroMethSet_srst2,seroMethSet,mmaSets,srst2,SRST2 Software,18,active,2.3.0,2.3.0,,
seroMethSet_pathogenwatch,seroMethSet,mmaSets,pathogenwatch,Pathogenwatch,19,active,2.3.0,2.3.0,,
seroMethSet_prokkaRoary,seroMethSet,mmaSets,prokkaRoary,Prokka + Roary Pipeline (Nextflow),20,active,2.3.0,2.3.0,,
seroMethSet_seqTyping,seroMethSet,mmaSets,seqTyping,SeqTyping,21,active,2.3.0,2.3.0,,
seroMethSet_chewBBACA,seroMethSet,mmaSets,chewBBACA,ChewBBACA,22,active,2.3.0,2.3.0,,
seroMethSet_pubMLST,seroMethSet,mmaSets,pubMLST,PubMLST,23,active,2.3.0,2.3.0,,
seroMethSet_mykrobe,seroMethSet,mmaSets,mykrobe,Mykrobe,24,active,2.3.0,2.3.0,,
seroMethSet_stamp,seroMethSet,mmaSets,stamp,Statistical Analysis of Metagenomic Profiles (STAMP) Software,25,active,2.3.0,2.3.0,,
seroMethSet_pgap,seroMethSet,mmaSets,pgap,PGAP (Prokaryotic Genome Annotation Pipeline),26,active,2.3.0,2.3.0,,
seroMethSet_clermonTyp,seroMethSet,mmaSets,clermonTyp,ClermonTyping,27,active,2.3.0,2.3.0,,
seroMethSet_fastMLST,seroMethSet,mmaSets,fastMLST,FastMLST,28,active,2.3.0,2.3.0,,
seroMethSet_genoTyphi,seroMethSet,mmaSets,genoTyphi,GenoTyphi,29,active,2.3.0,2.3.0,,
sevSet_low,sevSet,mmaSets,low,Low severity,1,active,2.0.0,2.0.0,,
sevSet_mid,sevSet,mmaSets,mid,Mid-level severity,2,active,2.0.0,2.0.0,,
sevSet_high,sevSet,mmaSets,high,High severity,3,active,2.0.0,2.0.0,,
shedSet_airpln,shedSet,mmaSets,airpln,Airplane,1,active,1.0.0,2.0.0,,
shedSet_ccc,shedSet,mmaSets,ccc,Long-term acute care hospital,2,active,2.0.0,2.0.0,,
shedSet_cdc,shedSet,mmaSets,cdc,Child day care,3,active,2.0.0,2.0.0,,
shedSet_corFcil,shedSet,mmaSets,corFcil,Correctional facility,4,active,1.0.0,2.0.0,,
shedSet_dorm,shedSet,mmaSets,dorm,Higher education domitory or residential building,5,active,2.0.0,2.0.0,,
shedSet_fiNa,shedSet,mmaSets,fiNa,First Nation,6,active,2.0.0,2.0.0,,
shedSet_hosptl,shedSet,mmaSets,hosptl,Hospital,7,active,1.0.0,2.0.0,,
shedSet_ltcf,shedSet,mmaSets,ltcf,Long-term care facility,8,active,1.0.0,2.0.0,,
shedSet_ltcfAl,shedSet,mmaSets,ltcfAl,Long-term care - assisted living or retirement home,9,active,2.0.0,2.0.0,,
shedSet_ltcfO,shedSet,mmaSets,ltcfO,Other long-term care,10,active,2.0.0,2.0.0,,
shedSet_municp,shedSet,mmaSets,municp,Municipality,11,active,2.0.0,2.0.0,,
shedSet_neigh,shedSet,mmaSets,neigh,Neighbourhood,12,active,2.0.0,2.0.0,,
shedSet_orb,shedSet,mmaSets,orb,Other residential building,13,active,2.0.0,2.0.0,,
shedSet_school,shedSet,mmaSets,school,School,14,active,1.0.0,2.0.0,,
shedSet_ship,shedSet,mmaSets,ship,Ship,15,active,2.0.0,2.0.0,,
shedSet_sss,shedSet,mmaSets,sss,Social services shelter,16,active,2.0.0,2.0.0,,
shedSet_uCampus,shedSet,mmaSets,uCampus,University campus,17,active,1.1.0,2.0.0,,
shedSet_airport,shedSet,mmaSets,airport,Airport,18,active,2.0.0,2.0.0,,
shedSet_terminal,shedSet,mmaSets,terminal,Airport terminal,19,active,2.0.0,2.0.0,,
shedSet_commFacOth,shedSet,mmaSets,commFacOth,Commercial facility - not specified,20,active,2.0.0,2.0.0,,
shedSet_hcf,shedSet,mmaSets,hcf,Healthcare facility,21,active,2.3.0,2.3.0,,
shedSet_clinic,shedSet,mmaSets,clinic,Clinic,22,active,2.3.0,2.3.0,,
shedSet_edFac,shedSet,mmaSets,edFac,Educational facility,23,active,2.3.0,2.3.0,,
shedSet_tHub,shedSet,mmaSets,tHub,Transport hub - General,24,active,2.3.0,2.3.0,,
shedSet_farm,shedSet,mmaSets,farm,Farm,25,active,2.3.0,2.3.0,,
shedSet_refCamp,shedSet,mmaSets,refCamp,Refugee camp,26,active,2.3.0,2.3.0,,
shedSet_indPl,shedSet,mmaSets,indPl,Industrial plant,27,active,2.3.0,2.3.0,,
shedSet_meatPl,shedSet,mmaSets,meatPl,Meat processing plant,28,active,2.3.0,2.3.0,,
shedSet_pharmPl,shedSet,mmaSets,pharmPl,Pharmaceutical manufacturing plant,29,active,2.3.0,2.3.0,,
shedSet_transp,shedSet,mmaSets,transp,Transportation vehicle - general,30,active,2.3.0,2.3.0,,
shedSet_train,shedSet,mmaSets,train,Train,31,active,3.0.0,3.0.0,,
shedSet_trStat,shedSet,mmaSets,trStat,Train Station,32,active,3.0.0,3.0.0,,
shedSet_bus,shedSet,mmaSets,bus,Bus,33,active,3.0.0,3.0.0,,
shedSet_busStat,shedSet,mmaSets,busStat,Bus Station,34,active,3.0.0,3.0.0,,
shedSet_port,shedSet,mmaSets,port,Port or Harbour,35,active,3.0.0,3.0.0,,
shedSet_landTH,shedSet,mmaSets,landTH,Land-based Transit Hub,36,active,3.0.0,3.0.0,,
shedSet_waterTH,shedSet,mmaSets,waterTH,Water-based Transit Hub,37,active,3.0.0,3.0.0,,
shedSet_office,shedSet,mmaSets,office,Office,38,active,3.0.0,3.0.0,,
shedSet_restaurant,shedSet,mmaSets,restaurant,Restaurant,39,active,3.0.0,3.0.0,,
shedSet_road,shedSet,mmaSets,road,Road,40,active,3.0.0,3.0.0,,
shedSet_roadside,shedSet,mmaSets,roadside,Roadside,41,active,3.0.0,3.0.0,,
shedSet_mall,shedSet,mmaSets,mall,Shopping mall,42,active,3.0.0,3.0.0,,
shrtNameSet_co,shrtNameSet,shortSets,co,Contact table Shorthand,1,active,2.3.0,2.3.0,,
shrtNameSet_cu,shrtNameSet,shortSets,cu,Countries look-up tables Shorthand,2,active,2.3.0,2.3.0,,
shrtNameSet_ds,shrtNameSet,shortSets,ds,Dataset table Shorthand,3,active,2.3.0,2.3.0,,
shrtNameSet_in,shrtNameSet,shortSets,in,Instrument table Shorthand,4,active,2.3.0,2.3.0,,
shrtNameSet_la,shrtNameSet,shortSets,la,Language Look-up table Shorthand,5,active,2.3.0,2.3.0,,
shrtNameSet_mes,shrtNameSet,shortSets,mes,Measures Part-type Shorthand,6,active,2.3.0,2.3.0,,
shrtNameSet_met,shrtNameSet,shortSets,met,Methods part-type Shorthand,7,active,2.3.0,2.3.0,,
shrtNameSet_mr,shrtNameSet,shortSets,mr,Measure report table Shorthand,8,active,2.3.0,2.3.0,,
shrtNameSet_ms,shrtNameSet,shortSets,ms,Measure set report table Shorthand,9,active,2.3.0,2.3.0,,
shrtNameSet_or,shrtNameSet,shortSets,or,Organization table Shorthand,10,active,2.3.0,2.3.0,,
shrtNameSet_pa,shrtNameSet,shortSets,pa,Parts Look-up table Shorthand,11,active,2.3.0,2.3.0,,
shrtNameSet_po,shrtNameSet,shortSets,po,Polygon table Shorthand,12,active,2.3.0,2.3.0,,
shrtNameSet_pr,shrtNameSet,shortSets,pr,Protocol relationships table Shorthand,13,active,2.3.0,2.3.0,,
shrtNameSet_pro,shrtNameSet,shortSets,pro,Protocols table Shorthand,14,active,2.3.0,2.3.0,,
shrtNameSet_ps,shrtNameSet,shortSets,ps,Protocol steps table Shorthand,15,active,2.3.0,2.3.0,,
shrtNameSet_qr,shrtNameSet,shortSets,qr,Quality reports table Shorthand,16,active,2.3.0,2.3.0,,
shrtNameSet_sar,shrtNameSet,shortSets,sar,Sample relationships table Shorthand,17,active,2.3.0,2.3.0,,
shrtNameSet_sas,shrtNameSet,shortSets,sas,Sample report table Shorthand,18,active,2.3.0,2.3.0,,
shrtNameSet_se,shrtNameSet,shortSets,se,Sets look-up table Shorthand,19,active,2.3.0,2.3.0,,
shrtNameSet_si,shrtNameSet,shortSets,si,Sites table Shorthand,20,active,2.3.0,2.3.0,,
shrtNameSet_tr,shrtNameSet,shortSets,tr,Translation look-up table Shorthand,21,active,2.3.0,2.3.0,,
shrtNameSet_wn,shrtNameSet,shortSets,wn,Wide name table Shorthand,22,active,2.3.0,2.3.0,,
shrtNameSet_zo,shrtNameSet,shortSets,zo,Zones look-up table Shorthand,23,active,2.3.0,2.3.0,,
shrtNameSet_ac,shrtNameSet,shortSets,ac,Accessions report table Shorthand,24,active,2.3.0,2.3.0,,
shrtNameSet_ad,shrtNameSet,shortSets,ad,Address table Shorthand,25,active,3.0.0,3.0.0,,
shrtNameSet_cl,shrtNameSet,shortSets,cl,Calculations Table Short Name,26,active,3.0.0,3.0.0,,
shrtNameSet_por,shrtNameSet,shortSets,por,Polygon Relationships Table Short Name,27,active,3.0.0,3.0.0,,
shrtNameSet_pha,shrtNameSet,shortSets,pha,Public Health Actions Report Table Shortname,28,active,3.0.0,3.0.0,,
siSaSpecimenSet_sa,siSaSpecimenSet,specimenSets,sa,Sample,1,active,2.0.0,2.0.0,,
siSaSpecimenSet_sit,siSaSpecimenSet,specimenSets,sit,Site,2,active,2.0.0,2.0.0,,
siSpecimenSet_sit,siSpecimenSet,specimenSets,sit,Site,1,active,2.0.0,2.0.0,,
siteTypeSet_bSwrPpl,siteTypeSet,mmaSets,bSwrPpl,Branch sewer pipleline,1,active,1.0.0,2.0.0,,
siteTypeSet_buildCO,siteTypeSet,mmaSets,buildCO,Building cleanout,2,active,1.0.0,2.0.0,,
siteTypeSet_estuary,siteTypeSet,mmaSets,estuary,"Estuary, natural water body",3,active,1.0.0,2.0.0,,
siteTypeSet_lake,siteTypeSet,mmaSets,lake,"Lake,  natural water body",4,active,1.0.0,2.0.0,,
siteTypeSet_htSite,siteTypeSet,mmaSets,htSite,Holding tank,5,active,1.0.0,2.0.0,,
siteTypeSet_lagoon,siteTypeSet,mmaSets,lagoon,Lagoon system,6,active,1.0.0,2.0.0,,
siteTypeSet_mSwrPpl,siteTypeSet,mmaSets,mSwrPpl,Major sewer pipeline,7,active,1.0.0,2.0.0,,
siteTypeSet_ocean,siteTypeSet,mmaSets,ocean,"Ocean, natural water body",8,active,1.0.0,2.0.0,,
siteTypeSet_pStat,siteTypeSet,mmaSets,pStat,Pumping station,9,active,1.0.0,2.0.0,,
siteTypeSet_retPond,siteTypeSet,mmaSets,retPond,Retention pond,10,active,1.0.0,2.0.0,,
siteTypeSet_river,siteTypeSet,mmaSets,river,"River, natural water body",11,active,1.0.0,2.0.0,,
siteTypeSet_sea,siteTypeSet,mmaSets,sea,"Sea, natural water body",12,active,1.0.0,2.0.0,,
siteTypeSet_septTnk,siteTypeSet,mmaSets,septTnk,Septic tank,13,active,1.0.0,2.0.0,,
siteTypeSet_stabPnd,siteTypeSet,mmaSets,stabPnd,Stabilization pond,14,active,1.0.0,2.0.0,,
